x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-128.5775,54.46638889,441,TERRACE A,BC,BRITISH COLUMBIA,CAN,542759000,-1283439000,PST,217.3,1068130,YXT,71951,Aviation-Staffed,A,1,1,,,1/1/1953 0:00,1/17/2013 10:00,4/20/1955 16:00,1/17/2013 10:00,8/1/1953 0:00,1/16/2013 0:00,1/1/1953 0:00,1/1/2013 0:00,N,Y,Y
-120.4419444,50.70222222,1275,KAMLOOPS A,BC,BRITISH COLUMBIA,CAN,504208000,-1202631000,PST,345.3,1163780,YKA,71887,Aviation-Staffed,A,1,1,,,1/1/1951 0:00,6/13/2013 10:00,1/1/1953 4:00,6/13/2013 10:00,1/1/1951 0:00,6/12/2013 0:00,1/1/1951 0:00,6/1/2013 0:00,N,Y,Y
-111.2166667,56.65,2519,FORT MCMURRAY A,AB,ALBERTA,CAN,563900000,-1111300000,MST,369.1,3062693,,,N/A,A,1,1,,,1/1/1944 0:00,9/25/2008 12:00,1/1/1953 0:00,9/25/2008 12:00,1/1/1944 0:00,7/24/2008 0:00,1/1/1944 0:00,11/1/2007 0:00,N,Y,Y
-111.2233333,56.65333333,49490,FORT MCMURRAY A,AB,ALBERTA,CAN,563912000,-1111324000,MST,369.1,3062697,YMM,71689,Aviation-Auto,,,,NAVCAN,NAV Canada,10/17/2011 9:00,6/7/2022 12:30,10/17/2011 9:00,6/7/2022 12:30,10/20/2011 0:00,6/7/2022 0:00,,,Y,N,Y
-117.1647222,58.62166667,49928,HIGH LEVEL A,AB,ALBERTA,CAN,583718000,-1170953000,MST,338,3073140,YOJ,71066,Aviation-Auto,,,,NAVCAN,NAV Canada,4/7/2011 0:00,6/7/2022 12:30,7/5/2011 18:00,6/7/2022 12:30,4/7/2011 0:00,6/7/2022 0:00,,,Y,N,Y
-117.1647222,58.62166667,50622,HIGH LEVEL A,AB,ALBERTA,CAN,583718000,-1170953000,MST,338,3073141,YOJ,,Aviation-Staffed,,,,NAVCAN,NAV Canada,8/7/2012 13:00,6/7/2022 12:30,8/7/2012 13:00,6/7/2022 12:30,,,,,N,N,Y
-125.7666667,54.23333333,572,BURNS LAKE,BC,BRITISH COLUMBIA,CAN,541400000,-1254600000,PST,704.1,1091169,,,N/A,D,1,5,,,1/1/1969 0:00,12/1/1990 0:00,2/3/1969 1:00,11/30/1990 16:00,2/1/1969 0:00,11/30/1990 0:00,1/1/1969 0:00,12/1/1990 0:00,Y,N,Y
-120.7402778,56.23805556,1413,FORT ST JOHN A,BC,BRITISH COLUMBIA,CAN,561417000,-1204425000,PST,694.9,1183000,YXJ,71943,Aviation-Staffed,A,1,1,,,1/1/1942 0:00,12/6/2012 10:00,1/1/1953 0:00,12/6/2012 10:00,3/1/1942 0:00,12/6/2012 0:00,1/1/1942 0:00,12/1/2012 0:00,N,Y,Y
-130.0105567,58.428335,1454,DEASE LAKE,BC,BRITISH COLUMBIA,CAN,582542006,-1300038004,PST,806.6,1192340,WDL,71958,Aviation-Staffed,A,1,1,,,1/1/1944 0:00,11/15/2012 14:00,1/1/1953 1:00,11/15/2012 14:00,9/1/1944 0:00,12/15/2011 0:00,1/1/1944 0:00,2/1/2007 0:00,Y,Y,Y
-114.7772222,55.29305556,50777,SLAVE LAKE RCS,AB,ALBERTA,CAN,551735000,-1144638000,MST,582.8,3065997,PZH,71693,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,10/23/2012 0:00,6/7/2022 12:30,10/23/2012 7:00,6/7/2022 12:30,10/23/2012 0:00,6/7/2022 0:00,,,Y,N,Y
-114.8827778,49.74527778,52278,SPARWOOD A,BC,BRITISH COLUMBIA,CAN,494443000,-1145258000,MST,1137.7,1157632,WSW,,Aviation-Staffed,,,,NAVCAN,NAV Canada,9/30/2014 7:00,6/7/2022 12:30,9/30/2014 7:00,6/7/2022 12:30,,,,,N,N,Y
-128.6475,66.24055556,52602,FORT GOOD HOPE A,NT,NORTHWEST TERRITORIES,CAN,661426000,-1283851000,MST,81.4,2201401,YGH,,Aviation-Staffed,,,,NAVCAN,NAV Canada,3/12/2015 12:00,6/7/2022 12:30,3/12/2015 12:00,6/7/2022 12:30,,,,,N,N,Y
-123.47,60.23555556,52965,FORT LIARD A,NT,NORTHWEST TERRITORIES,CAN,601408000,-1232812000,MST,215.8,2201581,YJF,,Aviation-Auto,,,,NAVCAN,NAV Canada,10/23/2014 12:00,6/7/2022 12:30,10/23/2014 12:00,6/7/2022 12:30,10/29/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-139.05,61.36666667,1525,BURWASH A,YT,YUKON TERRITORY,CAN,612200000,-1390300000,PST,806.2,2100182,YDB,,N/A,A,1,1,,,1/1/1966 0:00,2/28/2015 0:00,10/1/1966 0:00,7/12/2012 10:00,10/1/1966 0:00,2/28/2015 0:00,1/1/1966 0:00,2/1/2007 0:00,Y,Y,Y
-89.80527778,68.53583333,53515,KUGAARUK A,NU,NUNAVUT,CAN,683209000,-894819000,MST,15.5,2303091,YBB,,Aviation-Staffed,,,,NAVCAN,NAV Canada,2/12/2015 12:00,6/7/2022 12:30,2/12/2015 12:00,6/7/2022 12:30,,,,,N,N,Y
-123.4366667,63.20972222,53601,WRIGLEY A,NT,NORTHWEST TERRITORIES,CAN,631235000,-1232612000,MST,149.7,2204005,YWY,,Aviation-Auto,,,,NAVCAN,NAV Canada,3/12/2015 12:00,6/7/2022 12:30,3/12/2015 12:00,6/7/2022 12:30,10/29/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-105.1372222,69.10805556,54139,CAMBRIDGE BAY A,NU,NUNAVUT,CAN,690629000,-1050814000,MST,31.1,2400603,YCB,,Aviation-Auto,,,,NAVCAN,NAV Canada,1/13/2016 7:00,6/7/2022 12:30,1/13/2016 7:00,6/7/2022 12:30,10/29/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-93.57694444,69.54666667,54219,TALOYOAK A,NU,NUNAVUT,CAN,693248000,-933437000,MST,27.4,2403856,YYH,,Aviation-Auto,,,,NAVCAN,NAV Canada,1/13/2016 7:00,6/7/2022 12:30,1/13/2016 7:00,6/7/2022 12:30,10/29/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-122.36,49.02527778,702,ABBOTSFORD A,BC,BRITISH COLUMBIA,CAN,490131000,-1222136000,PST,59.1,1100030,YXX,71108,Aviation-Staffed,A,1,1,,,1/1/1944 0:00,6/21/2012 10:00,1/1/1953 0:00,6/21/2012 10:00,10/1/1944 0:00,6/20/2012 0:00,1/1/1944 0:00,6/1/2012 0:00,N,Y,Y
-128.8223333,60.1165,1615,WATSON LAKE A,YT,YUKON TERRITORY,CAN,600659400,-1284920400,PST,687.4,2101200,YQH,71953,N/A,A,1,1,,,1/1/1938 0:00,12/4/2014 10:00,1/1/1953 0:00,12/4/2014 10:00,10/1/1938 0:00,12/4/2014 0:00,1/1/1938 0:00,12/1/2014 0:00,N,Y,Y
-133.0584881,54.25538806,6819,LANGARA ISLAND RCS,BC,BRITISH COLUMBIA,CAN,541519397,-1330330557,PST,46.9,1054503,WJU,71903,Climate-Auto,F,1,7,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,1/1/1992 0:00,6/7/2022 12:30,2/1/1994 0:58,6/7/2022 12:30,11/1/1992 0:00,6/7/2022 0:00,1/1/1992 0:00,2/1/2007 0:00,Y,N,Y
-130.36085,54.17223389,6823,HOLLAND ROCK,BC,BRITISH COLUMBIA,CAN,541020042,-1302139060,PST,5.5,1063496,WHL,71219,Climate-Auto,G,1,8,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,1/1/1991 0:00,6/7/2022 12:30,2/1/1994 0:00,6/7/2022 12:30,1/1/1991 0:00,6/7/2022 0:00,1/1/1991 0:00,3/1/1997 0:00,Y,N,Y
-110.2833333,54.41666667,2832,COLD LAKE A,AB,ALBERTA,CAN,542500000,-1101700000,MST,541,3081680,YOD,71120,N/A,A,1,1,DND,Department of National Defence,12/1/1952 0:00,6/7/2022 12:30,8/1/1954 0:00,6/7/2022 12:30,12/1/1952 0:00,6/7/2022 0:00,1/1/1953 0:00,12/1/2017 0:00,Y,Y,Y
-124.1355556,52.11444444,8092,PUNTZI MOUNTAIN (AUT),BC,BRITISH COLUMBIA,CAN,520652000,-1240808000,PST,909.8,1086558,WPU,71050,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,3/25/1993 0:00,6/7/2022 12:30,2/1/1994 0:00,6/7/2022 12:30,3/25/1993 0:00,6/7/2022 0:00,6/1/2005 0:00,9/1/2006 0:00,Y,N,Y
-131.8138889,53.25416667,30955,SANDSPIT AWOS,BC,BRITISH COLUMBIA,CAN,531515000,-1314850000,PST,6.4,1057055,CZP,,Aviation-Auto,,,,,,1/8/1999 4:00,4/9/2013 10:00,1/8/1999 4:00,4/9/2013 10:00,1/1/2002 0:00,4/9/2013 0:00,2/1/2005 0:00,12/1/2006 0:00,Y,N,Y
-111.2458417,65.75529167,27376,LUPIN CS,NU,NUNAVUT,CAN,654519050,-1111445030,MST,488,230N002,WIJ,71470,Climate-Auto,G,1,8,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,12/8/1997 0:00,6/7/2022 12:30,12/8/1997 8:32,6/7/2022 12:30,12/8/1997 0:00,6/7/2022 0:00,8/1/2004 0:00,7/1/2007 0:00,Y,N,Y
-71.931945,61.59083361,10252,KANGIQSUJUAQ A,QC,QUEBEC,CAN,613527001,-715555002,EST,157.6,7113381,YKG,,N/A,,,,DND,Department of National Defence,10/11/1992 7:00,10/8/2015 13:00,10/11/1992 7:00,10/8/2015 13:00,,,,,N,N,Y
-79.78333333,44.23333333,10753,EGBERT (AUT),ON,ONTARIO,CAN,441400000,-794700000,EST,251,611BKE0,WET,,Climate-Auto,,,,,,11/15/1990 11:00,8/4/1993 13:00,11/15/1990 11:00,8/4/1993 13:00,,,,,N,N,Y
-81.15,43.03333333,10999,LONDON CS,ON,ONTARIO,CAN,430200000,-810900000,EST,278,6144478,WSN,71622,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,4/8/1994 10:00,6/7/2022 12:30,4/8/1994 10:00,6/7/2022 12:30,9/19/2002 0:00,6/7/2022 0:00,11/1/2002 0:00,12/1/2006 0:00,Y,N,Y
-82.95555556,42.27555556,4716,WINDSOR A,ON,ONTARIO,CAN,421632000,-825720000,EST,189.6,6139525,YQG,71538,Aviation-Staffed,A,1,1,,,1/1/1940 0:00,10/2/2014 13:00,1/1/1953 0:00,10/2/2014 13:00,8/1/1940 0:00,10/1/2014 0:00,1/1/1940 0:00,10/1/2014 0:00,N,Y,Y
-73.41666667,45.51666667,30170,MONTREAL/ST-HUBERT A,QC,QUEBEC,CAN,453100000,-732500000,EST,27.4,7027322,YHU,71371,Aviation-Auto,,,,,,4/7/2004 4:00,2/23/2010 8:10,4/7/2004 4:00,2/23/2010 8:10,1/1/2005 0:00,2/21/2010 0:00,1/1/2005 0:00,1/1/2010 0:00,Y,N,Y
-82.56666667,45.88333333,30240,GORE BAY  AWOS,ON,ONTARIO,CAN,455300000,-823400000,EST,193.5,6092930,OZE,,Aviation-Auto,,,,,,1/1/2005 0:00,9/20/2012 13:00,5/1/2005 2:00,9/20/2012 13:00,1/1/2005 0:00,7/6/2011 0:00,4/1/2006 0:00,12/1/2006 0:00,Y,N,Y
-80.3775,43.45888889,32008,REGION OF WATERLOO INT'L AIRPORT,ON,ONTARIO,CAN,432732000,-802239000,EST,321.3,6149388,,,Aviation-Auto,,,,,,10/3/2002 0:00,5/16/2011 0:00,10/3/2002 9:00,4/8/2010 13:00,10/3/2002 0:00,5/16/2011 0:00,11/1/2002 0:00,12/1/2006 0:00,Y,N,Y
-80.75,43.98333333,4802,MOUNT FOREST,ON,ONTARIO,CAN,435900000,-804500000,EST,414.5,6145503,,,N/A,E,1,6,,,1891-01-01 00:00:00,12/1/1986 0:00,1/1/1962 0:00,10/30/1986 11:00,1891-10-01 00:00:00,10/31/1986 0:00,1891-01-01 00:00:00,12/1/1986 0:00,Y,N,Y
-68.51666667,70.48333333,42244,CLYDE RIVER CLIMATE,NU,NUNAVUT,CAN,702900000,-683100000,EST,26.5,2400802,ZCY,71358,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,12/6/2004 0:00,6/7/2022 12:30,12/20/2004 11:00,6/7/2022 12:30,12/6/2004 0:00,6/7/2022 0:00,3/1/2005 0:00,9/1/2007 0:00,Y,N,Y
-77.9575,72.69333333,43223,POND INLET CLIMATE,NU,NUNAVUT,CAN,724136000,-775727000,EST,64.7,2403204,NDT,71576,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,9/18/2004 11:00,6/7/2022 12:30,9/18/2004 11:00,6/7/2022 12:30,1/26/2005 0:00,6/7/2022 0:00,4/1/2005 0:00,11/1/2007 0:00,Y,N,Y
-87.93611111,52.19583333,43910,LANSDOWNE HOUSE A,ON,ONTARIO,CAN,521145000,-875610000,EST,254.2,6014355,YLH,,Aviation-Auto,,,,,,7/12/2005 13:00,3/7/2013 13:00,7/12/2005 13:00,3/7/2013 13:00,,,,,N,N,Y
-79.33333333,42.96666667,44283,WELLAND-PELHAM,ON,ONTARIO,CAN,425800000,-792000000,EST,178,6139449,TWL,71752,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,11/1/2005 0:00,6/7/2022 12:30,11/23/2005 8:00,6/7/2022 12:30,11/1/2005 0:00,6/7/2022 0:00,11/1/2005 0:00,12/1/2006 0:00,Y,N,Y
-64.47805556,48.77694444,5794,GASPE A,QC,QUEBEC,CAN,484637000,-642841000,EST,34.1,7052605,YGP,71188,Aviation-Staffed,C,1,4,,,2/24/1965 14:00,3/14/2013 13:00,2/24/1965 14:00,3/14/2013 13:00,5/1/1968 0:00,3/13/2013 0:00,1/1/1968 0:00,3/1/2013 0:00,Y,Y,Y
-83.35,64.18333333,47347,CORAL HARBOUR RCS,NU,NUNAVUT,CAN,641100000,-832100000,EST,57,2301010,NZS,71134,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,9/26/2014 16:00,6/7/2022 12:30,9/26/2014 16:00,6/7/2022 12:30,9/30/2014 0:00,6/7/2022 0:00,,,Y,N,Y
-68.51666667,70.48611111,47387,CLYDE AWOS,NU,NUNAVUT,CAN,702910000,-683100000,EST,26.5,2400801,YCY,71090,Aviation-Auto,,,,,,7/2/2008 19:00,1/10/2013 13:00,7/2/2008 19:00,1/10/2013 13:00,7/29/2008 0:00,1/9/2013 0:00,,,Y,N,Y
-81.39027778,48.55722222,47547,TIMMINS CLIMATE,ON,ONTARIO,CAN,483326000,-812325000,EST,294.4,6078282,TMS,71193,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,8/19/2008 16:00,5/26/2022 20:00,8/19/2008 16:00,5/26/2022 20:00,10/1/2008 0:00,5/26/2022 0:00,,,Y,N,Y
-79.84888889,47.695,47687,EARLTON CLIMATE,ON,ONTARIO,CAN,474142000,-795056000,EST,243.4,6072230,TXR,71213,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,11/20/2008 0:00,6/7/2022 12:30,11/20/2008 10:00,6/7/2022 12:30,11/20/2008 0:00,6/7/2022 0:00,,,Y,N,Y
-84.78333333,47.96666667,4099,WAWA A,ON,ONTARIO,CAN,475800000,-844700000,EST,287.1,6059D09,,,Aviation-Staffed,C,1,4,,,1/1/1977 0:00,10/2/2014 13:00,1/1/1977 1:00,10/2/2014 13:00,1/1/1977 0:00,10/1/2014 0:00,1/1/1977 0:00,10/1/2014 0:00,Y,Y,Y
-84.78333333,47.96666667,4102,WAWA (AUT),ON,ONTARIO,CAN,475800000,-844700000,EST,287.1,6059408,WXZ,,Climate-Auto,,1,9,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,1/1/1940 0:00,10/8/2015 8:00,2/1/1994 2:00,10/8/2015 8:00,3/1/1940 0:00,12/31/2006 0:00,1/1/1940 0:00,12/1/2006 0:00,Y,N,Y
-80.79777778,46.62555556,4132,SUDBURY A,ON,ONTARIO,CAN,463732000,-804752000,EST,348.4,6068150,YSB,71730,Aviation-Staffed,A,1,1,,,1/1/1954 0:00,3/14/2013 13:00,1/18/1954 11:00,3/14/2013 13:00,2/1/1954 0:00,3/14/2013 0:00,1/1/1954 0:00,3/1/2013 0:00,N,Y,Y
-69.55,47.8,5839,RIVIERE DU LOUP,QC,QUEBEC,CAN,474800000,-693300000,EST,148.4,7056615,,,N/A,F,1,7,,,1/1/1965 0:00,12/1/1980 0:00,6/1/1965 19:00,4/30/1980 23:00,6/1/1965 0:00,4/30/1980 0:00,1/1/1965 0:00,12/1/1980 0:00,Y,N,Y
-79.30333333,44.97472222,48368,MUSKOKA,ON,ONTARIO,CAN,445829000,-791812000,EST,281.9,6115529,YQA,71532,Aviation-Auto,,,,NAVCAN,NAV Canada,7/6/2009 0:00,6/7/2022 12:30,8/27/2009 9:00,6/7/2022 12:30,7/6/2009 0:00,6/7/2022 0:00,,,Y,N,Y
-78.88334472,43.92277778,48649,OSHAWA,ON,ONTARIO,CAN,435522000,-785300041,EST,139.9,6155875,YOO,71697,Aviation-Auto,,,,NAVCAN,NAV Canada,6/3/2010 0:00,6/7/2022 12:30,6/3/2010 14:00,6/7/2022 12:30,6/3/2010 0:00,6/7/2022 0:00,,,Y,N,Y
-77.80277778,49.76166667,49491,MATAGAMI A,QC,QUEBEC,CAN,494542000,-774810000,EST,279.8,7094636,YNM,71947,Aviation-Auto,,,,NAVCAN,NAV Canada,10/17/2011 10:00,6/7/2022 12:30,10/17/2011 10:00,6/7/2022 12:30,10/20/2011 0:00,6/7/2022 0:00,,,Y,N,Y
-81.15111111,43.03305556,50093,LONDON A,ON,ONTARIO,CAN,430159000,-810904000,EST,278,6144473,YXU,71623,Aviation-Staffed,,,,NAVCAN,NAV Canada,3/20/2012 0:00,6/7/2022 12:30,3/20/2012 14:00,6/7/2022 12:30,3/20/2012 0:00,6/7/2022 0:00,,,Y,N,Y
-79.525,64.23027778,50288,KINNGAIT AIRPORT,NU,NUNAVUT,CAN,641349000,-793130000,EST,48.2,2400633,YTE,,Aviation-Staffed,,,,NAVCAN,NAV Canada,7/18/2012 15:00,6/7/2022 12:30,7/18/2012 15:00,6/7/2022 12:30,,,,,N,N,Y
-64.03166667,67.54666667,51177,QIKIQTARJUAQ A,NU,NUNAVUT,CAN,673248000,-640154000,EST,4.9,2400576,YVM,,Aviation-Staffed,,,,NAVCAN,NAV Canada,3/5/2013 10:00,6/7/2022 12:30,3/5/2013 10:00,6/7/2022 12:30,,,,,N,N,Y
-90.21416667,51.44638889,52418,PICKLE LAKE A,ON,ONTARIO,CAN,512647000,-901251000,EST,386.2,6016528,YPL,,Aviation-Auto,,,,NAVCAN,NAV Canada,4/11/2013 14:00,6/7/2022 12:30,4/11/2013 14:00,6/7/2022 12:30,10/29/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-84.78638889,47.96694444,52998,WAWA A,ON,ONTARIO,CAN,475801000,-844711000,EST,287.7,6059413,YXZ,,Aviation-Auto,,,,NAVCAN,NAV Canada,10/23/2014 14:00,6/7/2022 12:30,10/23/2014 14:00,6/7/2022 12:30,10/29/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-82.90805556,76.42583333,53513,GRISE FIORD A,NU,NUNAVUT,CAN,762533000,-825429000,EST,41.1,2402338,WGZ,,Aviation-Staffed,,,,NAVCAN,NAV Canada,2/12/2015 14:00,6/7/2022 12:30,2/12/2015 14:00,6/7/2022 12:30,,,,,N,N,Y
-86.93861111,49.77861111,53519,GERALDTON A,ON,ONTARIO,CAN,494643000,-865619000,EST,348.4,6042717,YGQ,71834,Aviation-Staffed,,,,NAVCAN,NAV Canada,2/10/2015 9:00,2/22/2022 13:00,2/10/2015 9:00,2/22/2022 13:00,2/12/2015 0:00,2/22/2022 0:00,,,Y,N,Y
-79.36861111,43.86083333,53678,TORONTO BUTTONVILLE A,ON,ONTARIO,CAN,435139000,-792207000,EST,198.1,6158410,YKZ,71639,Aviation-Staffed,,,,NAVCAN,NAV Canada,5/21/2015 0:00,1/3/2019 4:00,5/26/2015 10:00,1/3/2019 4:00,5/21/2015 0:00,1/3/2019 0:00,,,Y,N,Y
-78.36666667,44.23333333,5186,PETERBOROUGH A,ON,ONTARIO,CAN,441400000,-782200000,EST,191.4,6166418,,,Aviation-Staffed,A,1,1,,,1/1/1969 0:00,5/30/2007 0:00,2/13/1969 9:00,1/21/2005 8:00,2/1/1969 0:00,5/30/2007 0:00,1/1/1969 0:00,12/1/2006 0:00,N,Y,Y
-78.14861111,60.81861111,54068,AKULIVIK A,QC,QUEBEC,CAN,604907000,-780855000,EST,23.2,7100072,YKO,,Aviation-Auto,,,,NAVCAN,NAV Canada,10/29/2018 0:00,6/7/2022 12:30,10/30/2018 13:00,6/7/2022 12:30,10/29/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-76.51833333,56.53611111,54069,UMIUJAQ A,QC,QUEBEC,CAN,563210000,-763106000,EST,76.5,7108566,YMU,,Aviation-Staffed,,,,NAVCAN,NAV Canada,12/3/2015 14:00,6/7/2022 12:30,12/3/2015 14:00,6/7/2022 12:30,,,,,N,N,Y
-69.99916667,60.02722222,54072,KANGIRSUK A,QC,QUEBEC,CAN,600138000,-695957000,EST,123.8,7113384,YAS,,Aviation-Auto,,,,NAVCAN,NAV Canada,10/29/2018 0:00,6/7/2022 12:30,10/30/2018 13:00,6/7/2022 12:30,10/29/2018 0:00,6/7/2022 0:00,,,Y,N,Y
-79.4025,46.375,54604,NORTH BAY AIRPORT,ON,ONTARIO,CAN,462230000,-792409000,EST,370.3,6085695,TZN,73016,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,11/27/2017 18:00,6/7/2022 12:30,11/27/2017 18:00,6/7/2022 12:30,12/6/2017 0:00,6/7/2022 0:00,,,Y,N,Y
-77.78666667,48.05638889,6081,VAL-D'OR A,QC,QUEBEC,CAN,480323000,-774712000,EST,337.4,7098600,YVO,71725,Aviation-Staffed,C,1,4,CCN,Co-operative Climate Network,1/1/1951 0:00,4/27/2022 0:00,1/1/1955 0:00,12/6/2012 13:00,7/1/1951 0:00,4/27/2022 0:00,1/1/1951 0:00,12/1/2005 0:00,Y,N,Y
-69.63333333,61.05,6097,QUAQTAQ,QC,QUEBEC,CAN,610300000,-693800000,EST,30.4,7116270,,,N/A,E,1,6,,,1/1/1971 0:00,3/28/1989 14:00,11/27/1971 1:00,3/28/1989 14:00,11/1/1971 0:00,5/31/1988 0:00,1/1/1971 0:00,12/1/1987 0:00,Y,N,Y
-89.03333333,50.3,7581,ARMSTRONG (AUT),ON,ONTARIO,CAN,501800000,-890200000,EST,350.5,6040326,,,N/A,,,,,,2/1/1994 2:00,8/19/1995 8:52,2/1/1994 2:00,8/19/1995 8:52,10/31/1994 0:00,6/23/1995 0:00,,,Y,N,Y
-87.1,48.81666667,7593,TERRACE BAY A,ON,ONTARIO,CAN,484900000,-870600000,EST,289.6,6048231,,,Aviation-Staffed,G,1,8,,,2/1/1994 8:00,10/24/2007 16:00,2/1/1994 8:00,10/24/2007 16:00,12/1/1996 0:00,9/29/2007 0:00,12/1/1996 0:00,12/1/2006 0:00,Y,N,Y
-80.75,43.98333333,7844,MOUNT FOREST (AUT),ON,ONTARIO,CAN,435900000,-804500000,EST,414.5,6145504,WLS,71631,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,12/2/1992 0:00,6/7/2022 12:30,2/1/1994 2:00,6/7/2022 12:30,12/2/1992 0:00,6/7/2022 0:00,10/1/2003 0:00,12/1/2006 0:00,Y,N,Y
-77.15,43.83333333,7925,POINT PETRE (AUT),ON,ONTARIO,CAN,435000000,-770900000,EST,78.6,6156559,WQP,71430,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,12/14/1992 0:00,6/7/2022 12:30,10/31/1993 19:00,6/7/2022 12:30,12/14/1992 0:00,6/7/2022 0:00,,,Y,N,Y
-79.3,44.96666667,4477,MUSKOKA A,ON,ONTARIO,CAN,445800000,-791800000,EST,281.9,6115525,YQA,71630,Aviation-Staffed,A,1,1,,,1/1/1934 0:00,12/10/2015 0:00,1/1/1953 0:00,1/19/2005 22:00,7/1/1934 0:00,12/10/2015 0:00,1/1/1934 0:00,12/1/2006 0:00,Y,Y,Y
-79.25,42.86666667,9005,PORT COLBORNE (AUT),ON,ONTARIO,CAN,425200000,-791500000,EST,183.5,613F606,WPC,71463,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,12/2/1992 0:00,6/7/2022 12:30,2/1/1994 2:00,6/7/2022 12:30,12/2/1992 0:00,6/7/2022 0:00,4/1/2006 0:00,12/1/2006 0:00,Y,N,Y
-82.46666667,41.83333333,9032,SOUTHEAST SHOAL (AUT),ON,ONTARIO,CAN,415000000,-822800000,EST,195.3,6137937,WNB,71466,Climate-Auto,,,,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,3/29/1994 12:27,12/15/2016 19:00,3/29/1994 12:27,12/15/2016 19:00,12/29/1994 0:00,12/15/2016 0:00,,,Y,N,Y
-78.75,51.48333333,10216,WASKAGANISH A,QC,QUEBEC,CAN,512900000,-784500000,EST,24.1,7098895,YKQ,,N/A,,,,,,10/21/1992 7:00,2/6/2014 13:00,10/21/1992 7:00,2/6/2014 13:00,,,,,N,N,Y
-55.8325,52.30361111,10227,MARY'S HARBOUR,NL,NEWFOUNDLAND,CAN,521813000,-554957000,NST,11.6,850B5R1,YMH,71339,Aviation-Auto,,,,,,12/7/1992 0:00,1/14/2014 14:30,2/1/1994 15:30,1/14/2014 14:30,12/7/1992 0:00,12/11/2013 0:00,11/1/2005 0:00,12/1/2007 0:00,Y,N,Y
-56.1,51.38333333,10228,ST ANTHONY A,NL,NEWFOUNDLAND,CAN,512300000,-560600000,NST,32.9,840C401,YAY,71819,Aviation-Staffed,,1,9,,,6/1/1987 5:00,7/24/2014 0:00,6/1/1987 5:00,3/4/2009 14:30,10/31/1993 0:00,7/24/2014 0:00,8/1/2001 0:00,1/1/2008 0:00,Y,N,Y
-52.78472222,47.51555556,27115,ST JOHN'S WEST CDA CS,NL,NEWFOUNDLAND,CAN,473056000,-524705000,NST,114,8403605,XSW,,Climate-Auto,G,1,8,ECCC - MSC,Environment and Climate Change Canada - Meteorological Service of Canada,2/1/1996 0:00,6/25/2013 18:30,7/6/1999 12:30,6/25/2013 18:30,2/1/1996 0:00,7/31/2007 0:00,2/1/1996 0:00,7/1/2007 0:00,Y,N,Y
